Path,SizeBytes,Classification,Reason
02. Project Backup/02. Mitsubishi/GOT2000/GMS/B_GMS/securitylevel.xml,163840,MOVE_TO_FIELDDATA,PLC/HMI/SCADA backup candidate
02. Project Backup/02. Mitsubishi/GOT2000/GMS/B_GMS/storedhistory.xml,376,MOVE_TO_FIELDDATA,PLC/HMI/SCADA backup candidate
02. Project Backup/02. Mitsubishi/GOT2000/GMS/B_GMS/user.xml,184320,MOVE_TO_FIELDDATA,PLC/HMI/SCADA backup candidate
02. Project Backup/02. Mitsubishi/GOT2000/GMS/projectlist.xml,696,MOVE_TO_FIELDDATA,PLC/HMI/SCADA backup candidate
02. Project Backup/02. Mitsubishi/GOT2000/workspacelist.xml,611,MOVE_TO_FIELDDATA,PLC/HMI/SCADA backup candidate
02. Project Backup/Cimon/PLC_H/PLC_H_/PLC_H_.CLG,3160,MOVE_TO_FIELDDATA,PLC/HMI/SCADA backup candidate
02. Project Backup/Cimon/PLC_H/PLC_H_/PLC_H_.DAM,6077,MOVE_TO_FIELDDATA,PLC/HMI/SCADA backup candidate
02. Project Backup/Cimon/PLC_H/PLC_H_/PLC_H_.FBI,265328,MOVE_TO_FIELDDATA,PLC/HMI/SCADA backup candidate
02. Project Backup/Cimon/PLC_H/PLC_H_/PLC_H_.FBIBUFF,265328,MOVE_TO_FIELDDATA,PLC/HMI/SCADA backup candidate
02. Project Backup/Cimon/PLC_H/PLC_H_/PLC_H_.PAR,10176,MOVE_TO_FIELDDATA,PLC/HMI/SCADA backup candidate
02. Project Backup/Cimon/PLC_H/PLC_H_/PLC_H_.PLC,1584,MOVE_TO_FIELDDATA,PLC/HMI/SCADA backup candidate
02. Project Backup/Cimon/PLC_H/PLC_H_/PLC_H_.PPI,92,MOVE_TO_FIELDDATA,PLC/HMI/SCADA backup candidate
02. Project Backup/Cimon/PLC_H/PLC_H_/PLC_H_.VAR,224,MOVE_TO_FIELDDATA,PLC/HMI/SCADA backup candidate
02. Project Backup/Cimon/PLC_H/PLC_H_0420/PLC_H_0420.CLG,4754,MOVE_TO_FIELDDATA,PLC/HMI/SCADA backup candidate
02. Project Backup/Cimon/PLC_H/PLC_H_0420/PLC_H_0420.DAM,6077,MOVE_TO_FIELDDATA,PLC/HMI/SCADA backup candidate
02. Project Backup/Cimon/PLC_H/PLC_H_0420/PLC_H_0420.FBI,265328,MOVE_TO_FIELDDATA,PLC/HMI/SCADA backup candidate
02. Project Backup/Cimon/PLC_H/PLC_H_0420/PLC_H_0420.FBIBUFF,265328,MOVE_TO_FIELDDATA,PLC/HMI/SCADA backup candidate
02. Project Backup/Cimon/PLC_H/PLC_H_0420/PLC_H_0420.PAR,10176,MOVE_TO_FIELDDATA,PLC/HMI/SCADA backup candidate
02. Project Backup/Cimon/PLC_H/PLC_H_0420/PLC_H_0420.PLC,1584,MOVE_TO_FIELDDATA,PLC/HMI/SCADA backup candidate
02. Project Backup/Cimon/PLC_H/PLC_H_0420/PLC_H_0420.PPI,92,MOVE_TO_FIELDDATA,PLC/HMI/SCADA backup candidate
02. Project Backup/Cimon/PLC_H/PLC_H_0420/PLC_H_0420.VAR,31552,MOVE_TO_FIELDDATA,PLC/HMI/SCADA backup candidate
02. Project Backup/Cimon/PLC_H/PLC_H_0420/PLC_H_0420.VAR.VAT,163840,MOVE_TO_FIELDDATA,PLC/HMI/SCADA backup candidate
02. Project Backup/Cimon/PLC_H/PLC_H_0420/PLC_H_0420.VAR.VAT.zgz,31330,MOVE_TO_FIELDDATA,PLC/HMI/SCADA backup candidate
02. Project Backup/Cimon/PLC_H/PLC_H_0420/Upload/Para0.Up,130,MOVE_TO_FIELDDATA,PLC/HMI/SCADA backup candidate
02. Project Backup/Cimon/PLC_H/PLC_H_0420/Upload/Para1.Up,578,MOVE_TO_FIELDDATA,PLC/HMI/SCADA backup candidate
02. Project Backup/Cimon/PLC_H/PLC_H_0420/Upload/Para2.Up,2096,MOVE_TO_FIELDDATA,PLC/HMI/SCADA backup candidate
02. Project Backup/Cimon/PLC_H/PLC_H_0420/Upload/Para3.Up,128,MOVE_TO_FIELDDATA,PLC/HMI/SCADA backup candidate
02. Project Backup/Cimon/PLC_H/PLC_H_0420/Upload/Para4.Up,34,MOVE_TO_FIELDDATA,PLC/HMI/SCADA backup candidate
02. Project Backup/Cimon/PLC_H/PLC_H_0420/Upload/Para5.Up,130,MOVE_TO_FIELDDATA,PLC/HMI/SCADA backup candidate
02. Project Backup/Cimon/PLC_H/PLC_H_0420/Upload/Pbt000.Up,64,MOVE_TO_FIELDDATA,PLC/HMI/SCADA backup candidate
02. Project Backup/Cimon/PLC_H/PLC_H_0420/Upload/Pbt001.Up,64,MOVE_TO_FIELDDATA,PLC/HMI/SCADA backup candidate
02. Project Backup/Cimon/PLC_H/PLC_H_0420/Upload/Pbt002.Up,64,MOVE_TO_FIELDDATA,PLC/HMI/SCADA backup candidate
02. Project Backup/Cimon/PLC_H/PLC_H_0420/Upload/Pbt003.Up,64,MOVE_TO_FIELDDATA,PLC/HMI/SCADA backup candidate
02. Project Backup/Cimon/PLC_H/PLC_H_0420/Upload/Pbt004.Up,64,MOVE_TO_FIELDDATA,PLC/HMI/SCADA backup candidate
02. Project Backup/Cimon/PLC_H/PLC_H_0420/Upload/Pbt005.Up,64,MOVE_TO_FIELDDATA,PLC/HMI/SCADA backup candidate
02. Project Backup/Cimon/PLC_H/PLC_H_0420/Upload/Pbt006.Up,64,MOVE_TO_FIELDDATA,PLC/HMI/SCADA backup candidate
02. Project Backup/Cimon/PLC_H/PLC_H_0420/Upload/Pbt007.Up,64,MOVE_TO_FIELDDATA,PLC/HMI/SCADA backup candidate
02. Project Backup/Cimon/PLC_H/PLC_H_0420/Upload/Pbt008.Up,64,MOVE_TO_FIELDDATA,PLC/HMI/SCADA backup candidate
02. Project Backup/Cimon/PLC_H/PLC_H_0420/Upload/Pbt009.Up,64,MOVE_TO_FIELDDATA,PLC/HMI/SCADA backup candidate
02. Project Backup/Cimon/PLC_H/PLC_H_0420/Upload/Pbt021.Up,64,MOVE_TO_FIELDDATA,PLC/HMI/SCADA backup candidate
02. Project Backup/Cimon/PLC_H/PLC_H_0420/Upload/Pbt022.Up,64,MOVE_TO_FIELDDATA,PLC/HMI/SCADA backup candidate
02. Project Backup/Cimon/PLC_H/PLC_H_0420/Upload/Pbt023.Up,64,MOVE_TO_FIELDDATA,PLC/HMI/SCADA backup candidate
02. Project Backup/Cimon/PLC_H/PLC_H_0420/Upload/Pbt024.Up,64,MOVE_TO_FIELDDATA,PLC/HMI/SCADA backup candidate
02. Project Backup/Cimon/PLC_H/PLC_H_0420/Upload/Pbt025.Up,64,MOVE_TO_FIELDDATA,PLC/HMI/SCADA backup candidate
02. Project Backup/Cimon/PLC_H/PLC_H_0420/Upload/Pbt026.Up,64,MOVE_TO_FIELDDATA,PLC/HMI/SCADA backup candidate
02. Project Backup/Cimon/PLC_H/PLC_H_0420/Upload/Pbt071.Up,64,MOVE_TO_FIELDDATA,PLC/HMI/SCADA backup candidate
02. Project Backup/Cimon/PLC_H/PLC_H_0420/Upload/Pbt072.Up,64,MOVE_TO_FIELDDATA,PLC/HMI/SCADA backup candidate
02. Project Backup/Cimon/PLC_H/PLC_H_0420/Upload/Pbt091.Up,64,MOVE_TO_FIELDDATA,PLC/HMI/SCADA backup candidate
02. Project Backup/Cimon/PLC_H/PLC_H_0420/Upload/Pbt092.Up,64,MOVE_TO_FIELDDATA,PLC/HMI/SCADA backup candidate
02. Project Backup/Cimon/PLC_H/PLC_H_0420/Upload/Pbt100.Up,64,MOVE_TO_FIELDDATA,PLC/HMI/SCADA backup candidate
02. Project Backup/Cimon/PLC_H/PLC_H_0420/Upload/Pbt127.Up,64,MOVE_TO_FIELDDATA,PLC/HMI/SCADA backup candidate
02. Project Backup/Cimon/PLC_H/PLC_H_0420/Upload/Pgm000.Up,1628,MOVE_TO_FIELDDATA,PLC/HMI/SCADA backup candidate
02. Project Backup/Cimon/PLC_H/PLC_H_0420/Upload/Pgm001.Up,180,MOVE_TO_FIELDDATA,PLC/HMI/SCADA backup candidate
02. Project Backup/Cimon/PLC_H/PLC_H_0420/Upload/Pgm002.Up,1212,MOVE_TO_FIELDDATA,PLC/HMI/SCADA backup candidate
02. Project Backup/Cimon/PLC_H/PLC_H_0420/Upload/Pgm003.Up,10928,MOVE_TO_FIELDDATA,PLC/HMI/SCADA backup candidate
02. Project Backup/Cimon/PLC_H/PLC_H_0420/Upload/Pgm004.Up,35236,MOVE_TO_FIELDDATA,PLC/HMI/SCADA backup candidate
02. Project Backup/Cimon/PLC_H/PLC_H_0420/Upload/Pgm005.Up,64016,MOVE_TO_FIELDDATA,PLC/HMI/SCADA backup candidate
02. Project Backup/Cimon/PLC_H/PLC_H_0420/Upload/Pgm006.Up,64060,MOVE_TO_FIELDDATA,PLC/HMI/SCADA backup candidate
02. Project Backup/Cimon/PLC_H/PLC_H_0420/Upload/Pgm007.Up,21976,MOVE_TO_FIELDDATA,PLC/HMI/SCADA backup candidate
02. Project Backup/Cimon/PLC_H/PLC_H_0420/Upload/Pgm008.Up,48,MOVE_TO_FIELDDATA,PLC/HMI/SCADA backup candidate
02. Project Backup/Cimon/PLC_H/PLC_H_0420/Upload/Pgm009.Up,48,MOVE_TO_FIELDDATA,PLC/HMI/SCADA backup candidate
02. Project Backup/Cimon/PLC_H/PLC_H_0420/Upload/Pgm021.Up,2100,MOVE_TO_FIELDDATA,PLC/HMI/SCADA backup candidate
02. Project Backup/Cimon/PLC_H/PLC_H_0420/Upload/Pgm022.Up,2100,MOVE_TO_FIELDDATA,PLC/HMI/SCADA backup candidate
02. Project Backup/Cimon/PLC_H/PLC_H_0420/Upload/Pgm023.Up,2100,MOVE_TO_FIELDDATA,PLC/HMI/SCADA backup candidate
02. Project Backup/Cimon/PLC_H/PLC_H_0420/Upload/Pgm024.Up,1972,MOVE_TO_FIELDDATA,PLC/HMI/SCADA backup candidate
02. Project Backup/Cimon/PLC_H/PLC_H_0420/Upload/Pgm025.Up,1972,MOVE_TO_FIELDDATA,PLC/HMI/SCADA backup candidate
02. Project Backup/Cimon/PLC_H/PLC_H_0420/Upload/Pgm026.Up,2100,MOVE_TO_FIELDDATA,PLC/HMI/SCADA backup candidate
02. Project Backup/Cimon/PLC_H/PLC_H_0420/Upload/Pgm071.Up,9588,MOVE_TO_FIELDDATA,PLC/HMI/SCADA backup candidate
02. Project Backup/Cimon/PLC_H/PLC_H_0420/Upload/Pgm072.Up,19396,MOVE_TO_FIELDDATA,PLC/HMI/SCADA backup candidate
02. Project Backup/Cimon/PLC_H/PLC_H_0420/Upload/Pgm091.Up,412,MOVE_TO_FIELDDATA,PLC/HMI/SCADA backup candidate
02. Project Backup/Cimon/PLC_H/PLC_H_0420/Upload/Pgm092.Up,8460,MOVE_TO_FIELDDATA,PLC/HMI/SCADA backup candidate
02. Project Backup/Cimon/PLC_H/PLC_H_0420/Upload/Pgm100.Up,5836,MOVE_TO_FIELDDATA,PLC/HMI/SCADA backup candidate
02. Project Backup/Cimon/PLC_H/PLC_H_0420/Upload/Pgm127.Up,31340,MOVE_TO_FIELDDATA,PLC/HMI/SCADA backup candidate
02. Project Backup/Cimon/PLC_H/PLC_H_v2/PLC_H_v2.CLG,4762,MOVE_TO_FIELDDATA,PLC/HMI/SCADA backup candidate
02. Project Backup/Cimon/PLC_H/PLC_H_v2/PLC_H_v2.DAM,6077,MOVE_TO_FIELDDATA,PLC/HMI/SCADA backup candidate
02. Project Backup/Cimon/PLC_H/PLC_H_v2/PLC_H_v2.FBI,265328,MOVE_TO_FIELDDATA,PLC/HMI/SCADA backup candidate
02. Project Backup/Cimon/PLC_H/PLC_H_v2/PLC_H_v2.FBIBUFF,265328,MOVE_TO_FIELDDATA,PLC/HMI/SCADA backup candidate
02. Project Backup/Cimon/PLC_H/PLC_H_v2/PLC_H_v2.PAR,10176,MOVE_TO_FIELDDATA,PLC/HMI/SCADA backup candidate
02. Project Backup/Cimon/PLC_H/PLC_H_v2/PLC_H_v2.PLC,1584,MOVE_TO_FIELDDATA,PLC/HMI/SCADA backup candidate
02. Project Backup/Cimon/PLC_H/PLC_H_v2/PLC_H_v2.PPI,92,MOVE_TO_FIELDDATA,PLC/HMI/SCADA backup candidate
02. Project Backup/Cimon/PLC_H/PLC_H_v2/PLC_H_v2.VAR,31552,MOVE_TO_FIELDDATA,PLC/HMI/SCADA backup candidate
02. Project Backup/Cimon/PLC_H/PLC_H.CLG,480,MOVE_TO_FIELDDATA,PLC/HMI/SCADA backup candidate
02. Project Backup/Cimon/PLC_H/PLC_H/BAK/INFO/PLC_H_20250420162755S.FBI,265328,MOVE_TO_FIELDDATA,PLC/HMI/SCADA backup candidate
02. Project Backup/Cimon/PLC_H/PLC_H/BAK/INFO/PLC_H_20250420165132S.FBI,265328,MOVE_TO_FIELDDATA,PLC/HMI/SCADA backup candidate
02. Project Backup/Cimon/PLC_H/PLC_H/BAK/INFO/PLC_H_20250420170006S.FBI,265328,MOVE_TO_FIELDDATA,PLC/HMI/SCADA backup candidate
02. Project Backup/Cimon/PLC_H/PLC_H/BAK/INFO/PLC_H_20250420184201S.FBI,265328,MOVE_TO_FIELDDATA,PLC/HMI/SCADA backup candidate
02. Project Backup/Cimon/PLC_H/PLC_H/PLC_H_20250420.zip,278072,MOVE_TO_FIELDDATA,PLC/HMI/SCADA backup candidate
02. Project Backup/Cimon/PLC_H/PLC_H/PLC_H.CLG,5020,MOVE_TO_FIELDDATA,PLC/HMI/SCADA backup candidate
02. Project Backup/Cimon/PLC_H/PLC_H/PLC_H.DAM,6077,MOVE_TO_FIELDDATA,PLC/HMI/SCADA backup candidate
02. Project Backup/Cimon/PLC_H/PLC_H/PLC_H.FBI,265328,MOVE_TO_FIELDDATA,PLC/HMI/SCADA backup candidate
02. Project Backup/Cimon/PLC_H/PLC_H/PLC_H.FBIBUFF,265328,MOVE_TO_FIELDDATA,PLC/HMI/SCADA backup candidate
02. Project Backup/Cimon/PLC_H/PLC_H/PLC_H.PAR,10176,MOVE_TO_FIELDDATA,PLC/HMI/SCADA backup candidate
02. Project Backup/Cimon/PLC_H/PLC_H/PLC_H.PLC,1584,MOVE_TO_FIELDDATA,PLC/HMI/SCADA backup candidate
02. Project Backup/Cimon/PLC_H/PLC_H/PLC_H.PPI,92,MOVE_TO_FIELDDATA,PLC/HMI/SCADA backup candidate
02. Project Backup/Cimon/PLC_H/PLC_H/PLC_H.VAR,31552,MOVE_TO_FIELDDATA,PLC/HMI/SCADA backup candidate
02. Project Backup/Cimon/PLC_H/PLC_H/PLC_H.VAR.VAT.zgz,31276,MOVE_TO_FIELDDATA,PLC/HMI/SCADA backup candidate
02. Project Backup/Cimon/PLC_H/PLC_H/Upload/Para0.Up,130,MOVE_TO_FIELDDATA,PLC/HMI/SCADA backup candidate
02. Project Backup/Cimon/PLC_H/PLC_H/Upload/Para1.Up,578,MOVE_TO_FIELDDATA,PLC/HMI/SCADA backup candidate
02. Project Backup/Cimon/PLC_H/PLC_H/Upload/Para2.Up,2096,MOVE_TO_FIELDDATA,PLC/HMI/SCADA backup candidate
02. Project Backup/Cimon/PLC_H/PLC_H/Upload/Para3.Up,128,MOVE_TO_FIELDDATA,PLC/HMI/SCADA backup candidate
02. Project Backup/Cimon/PLC_H/PLC_H/Upload/Para4.Up,34,MOVE_TO_FIELDDATA,PLC/HMI/SCADA backup candidate
02. Project Backup/Cimon/PLC_H/PLC_H/Upload/Para5.Up,130,MOVE_TO_FIELDDATA,PLC/HMI/SCADA backup candidate
02. Project Backup/Cimon/PLC_H/PLC_H/Upload/Pbt000.Up,64,MOVE_TO_FIELDDATA,PLC/HMI/SCADA backup candidate
02. Project Backup/Cimon/PLC_H/PLC_H/Upload/Pbt001.Up,64,MOVE_TO_FIELDDATA,PLC/HMI/SCADA backup candidate
02. Project Backup/Cimon/PLC_H/PLC_H/Upload/Pbt002.Up,64,MOVE_TO_FIELDDATA,PLC/HMI/SCADA backup candidate
02. Project Backup/Cimon/PLC_H/PLC_H/Upload/Pbt003.Up,64,MOVE_TO_FIELDDATA,PLC/HMI/SCADA backup candidate
02. Project Backup/Cimon/PLC_H/PLC_H/Upload/Pbt004.Up,64,MOVE_TO_FIELDDATA,PLC/HMI/SCADA backup candidate
02. Project Backup/Cimon/PLC_H/PLC_H/Upload/Pbt005.Up,64,MOVE_TO_FIELDDATA,PLC/HMI/SCADA backup candidate
02. Project Backup/Cimon/PLC_H/PLC_H/Upload/Pbt006.Up,64,MOVE_TO_FIELDDATA,PLC/HMI/SCADA backup candidate
02. Project Backup/Cimon/PLC_H/PLC_H/Upload/Pbt007.Up,64,MOVE_TO_FIELDDATA,PLC/HMI/SCADA backup candidate
02. Project Backup/Cimon/PLC_H/PLC_H/Upload/Pbt008.Up,64,MOVE_TO_FIELDDATA,PLC/HMI/SCADA backup candidate
02. Project Backup/Cimon/PLC_H/PLC_H/Upload/Pbt009.Up,64,MOVE_TO_FIELDDATA,PLC/HMI/SCADA backup candidate
02. Project Backup/Cimon/PLC_H/PLC_H/Upload/Pbt021.Up,64,MOVE_TO_FIELDDATA,PLC/HMI/SCADA backup candidate
02. Project Backup/Cimon/PLC_H/PLC_H/Upload/Pbt022.Up,64,MOVE_TO_FIELDDATA,PLC/HMI/SCADA backup candidate
02. Project Backup/Cimon/PLC_H/PLC_H/Upload/Pbt023.Up,64,MOVE_TO_FIELDDATA,PLC/HMI/SCADA backup candidate
02. Project Backup/Cimon/PLC_H/PLC_H/Upload/Pbt024.Up,64,MOVE_TO_FIELDDATA,PLC/HMI/SCADA backup candidate
02. Project Backup/Cimon/PLC_H/PLC_H/Upload/Pbt025.Up,64,MOVE_TO_FIELDDATA,PLC/HMI/SCADA backup candidate
02. Project Backup/Cimon/PLC_H/PLC_H/Upload/Pbt026.Up,64,MOVE_TO_FIELDDATA,PLC/HMI/SCADA backup candidate
02. Project Backup/Cimon/PLC_H/PLC_H/Upload/Pbt071.Up,64,MOVE_TO_FIELDDATA,PLC/HMI/SCADA backup candidate
02. Project Backup/Cimon/PLC_H/PLC_H/Upload/Pbt072.Up,64,MOVE_TO_FIELDDATA,PLC/HMI/SCADA backup candidate
02. Project Backup/Cimon/PLC_H/PLC_H/Upload/Pbt091.Up,64,MOVE_TO_FIELDDATA,PLC/HMI/SCADA backup candidate
02. Project Backup/Cimon/PLC_H/PLC_H/Upload/Pbt092.Up,64,MOVE_TO_FIELDDATA,PLC/HMI/SCADA backup candidate
02. Project Backup/Cimon/PLC_H/PLC_H/Upload/Pbt100.Up,64,MOVE_TO_FIELDDATA,PLC/HMI/SCADA backup candidate
02. Project Backup/Cimon/PLC_H/PLC_H/Upload/Pbt127.Up,64,MOVE_TO_FIELDDATA,PLC/HMI/SCADA backup candidate
02. Project Backup/Cimon/PLC_H/PLC_H/Upload/Pgm000.Up,1628,MOVE_TO_FIELDDATA,PLC/HMI/SCADA backup candidate
02. Project Backup/Cimon/PLC_H/PLC_H/Upload/Pgm001.Up,180,MOVE_TO_FIELDDATA,PLC/HMI/SCADA backup candidate
02. Project Backup/Cimon/PLC_H/PLC_H/Upload/Pgm002.Up,1212,MOVE_TO_FIELDDATA,PLC/HMI/SCADA backup candidate
02. Project Backup/Cimon/PLC_H/PLC_H/Upload/Pgm003.Up,10928,MOVE_TO_FIELDDATA,PLC/HMI/SCADA backup candidate
02. Project Backup/Cimon/PLC_H/PLC_H/Upload/Pgm004.Up,35236,MOVE_TO_FIELDDATA,PLC/HMI/SCADA backup candidate
02. Project Backup/Cimon/PLC_H/PLC_H/Upload/Pgm005.Up,64016,MOVE_TO_FIELDDATA,PLC/HMI/SCADA backup candidate
02. Project Backup/Cimon/PLC_H/PLC_H/Upload/Pgm006.Up,64060,MOVE_TO_FIELDDATA,PLC/HMI/SCADA backup candidate
02. Project Backup/Cimon/PLC_H/PLC_H/Upload/Pgm007.Up,21976,MOVE_TO_FIELDDATA,PLC/HMI/SCADA backup candidate
02. Project Backup/Cimon/PLC_H/PLC_H/Upload/Pgm008.Up,48,MOVE_TO_FIELDDATA,PLC/HMI/SCADA backup candidate
02. Project Backup/Cimon/PLC_H/PLC_H/Upload/Pgm009.Up,48,MOVE_TO_FIELDDATA,PLC/HMI/SCADA backup candidate
02. Project Backup/Cimon/PLC_H/PLC_H/Upload/Pgm021.Up,2100,MOVE_TO_FIELDDATA,PLC/HMI/SCADA backup candidate
02. Project Backup/Cimon/PLC_H/PLC_H/Upload/Pgm022.Up,2100,MOVE_TO_FIELDDATA,PLC/HMI/SCADA backup candidate
02. Project Backup/Cimon/PLC_H/PLC_H/Upload/Pgm023.Up,2100,MOVE_TO_FIELDDATA,PLC/HMI/SCADA backup candidate
02. Project Backup/Cimon/PLC_H/PLC_H/Upload/Pgm024.Up,1972,MOVE_TO_FIELDDATA,PLC/HMI/SCADA backup candidate
02. Project Backup/Cimon/PLC_H/PLC_H/Upload/Pgm025.Up,1972,MOVE_TO_FIELDDATA,PLC/HMI/SCADA backup candidate
02. Project Backup/Cimon/PLC_H/PLC_H/Upload/Pgm026.Up,2100,MOVE_TO_FIELDDATA,PLC/HMI/SCADA backup candidate
02. Project Backup/Cimon/PLC_H/PLC_H/Upload/Pgm071.Up,9588,MOVE_TO_FIELDDATA,PLC/HMI/SCADA backup candidate
02. Project Backup/Cimon/PLC_H/PLC_H/Upload/Pgm072.Up,19396,MOVE_TO_FIELDDATA,PLC/HMI/SCADA backup candidate
02. Project Backup/Cimon/PLC_H/PLC_H/Upload/Pgm091.Up,412,MOVE_TO_FIELDDATA,PLC/HMI/SCADA backup candidate
02. Project Backup/Cimon/PLC_H/PLC_H/Upload/Pgm092.Up,8460,MOVE_TO_FIELDDATA,PLC/HMI/SCADA backup candidate
02. Project Backup/Cimon/PLC_H/PLC_H/Upload/Pgm100.Up,5836,MOVE_TO_FIELDDATA,PLC/HMI/SCADA backup candidate
02. Project Backup/Cimon/PLC_H/PLC_H/Upload/Pgm127.Up,31340,MOVE_TO_FIELDDATA,PLC/HMI/SCADA backup candidate
02. Project Backup/Cimon/PLC_H/PLC_M/BAK/INFO/PLC_M_20250309162019S.FBI,265328,MOVE_TO_FIELDDATA,PLC/HMI/SCADA backup candidate
02. Project Backup/Cimon/PLC_H/PLC_M/PLC_M.CLG,1730,MOVE_TO_FIELDDATA,PLC/HMI/SCADA backup candidate
02. Project Backup/Cimon/PLC_H/PLC_M/PLC_M.DAM,6077,MOVE_TO_FIELDDATA,PLC/HMI/SCADA backup candidate
02. Project Backup/Cimon/PLC_H/PLC_M/PLC_M.FBI,265328,MOVE_TO_FIELDDATA,PLC/HMI/SCADA backup candidate
02. Project Backup/Cimon/PLC_H/PLC_M/PLC_M.PAR,12336,MOVE_TO_FIELDDATA,PLC/HMI/SCADA backup candidate
02. Project Backup/Cimon/PLC_H/PLC_M/PLC_M.PLC,1584,MOVE_TO_FIELDDATA,PLC/HMI/SCADA backup candidate
02. Project Backup/Cimon/PLC_H/PLC_M/PLC_M.PPI,92,MOVE_TO_FIELDDATA,PLC/HMI/SCADA backup candidate
02. Project Backup/Cimon/PLC_H/PLC_M/PLC_M.VAR,224,MOVE_TO_FIELDDATA,PLC/HMI/SCADA backup candidate
02. Project Backup/Cimon/PLC_H/Prj0301_1215/BAK/INFO/Prj0301_1215_20250420185709S.FBI,265328,MOVE_TO_FIELDDATA,PLC/HMI/SCADA backup candidate
02. Project Backup/Cimon/PLC_H/Prj0301_1215/BAK/PGM/Prj0301_1215.1740806163S.PAR,10176,MOVE_TO_FIELDDATA,PLC/HMI/SCADA backup candidate
02. Project Backup/Cimon/PLC_H/Prj0301_1215/BAK/PGM/Prj0301_1215.1745150132S.PAR,12336,MOVE_TO_FIELDDATA,PLC/HMI/SCADA backup candidate
02. Project Backup/Cimon/PLC_H/Prj0301_1215/Prj0301_1215_20250420.zip,277258,MOVE_TO_FIELDDATA,PLC/HMI/SCADA backup candidate
02. Project Backup/Cimon/PLC_H/Prj0301_1215/Prj0301_1215.CLG,2634,MOVE_TO_FIELDDATA,PLC/HMI/SCADA backup candidate
02. Project Backup/Cimon/PLC_H/Prj0301_1215/Prj0301_1215.DAM,6077,MOVE_TO_FIELDDATA,PLC/HMI/SCADA backup candidate
02. Project Backup/Cimon/PLC_H/Prj0301_1215/Prj0301_1215.FBI,265328,MOVE_TO_FIELDDATA,PLC/HMI/SCADA backup candidate
02. Project Backup/Cimon/PLC_H/Prj0301_1215/Prj0301_1215.FBIBUFF,265328,MOVE_TO_FIELDDATA,PLC/HMI/SCADA backup candidate
02. Project Backup/Cimon/PLC_H/Prj0301_1215/Prj0301_1215.PAR,12336,MOVE_TO_FIELDDATA,PLC/HMI/SCADA backup candidate
02. Project Backup/Cimon/PLC_H/Prj0301_1215/Prj0301_1215.PLC,1584,MOVE_TO_FIELDDATA,PLC/HMI/SCADA backup candidate
02. Project Backup/Cimon/PLC_H/Prj0301_1215/Prj0301_1215.PPI,92,MOVE_TO_FIELDDATA,PLC/HMI/SCADA backup candidate
02. Project Backup/Cimon/PLC_H/Prj0301_1215/Prj0301_1215.VAR,224,MOVE_TO_FIELDDATA,PLC/HMI/SCADA backup candidate
02. Project Backup/CimonPLC/PLC_M/BAK/INFO/PLC_M_20250309162313S.FBI,265328,MOVE_TO_FIELDDATA,PLC/HMI/SCADA backup candidate
02. Project Backup/CimonPLC/PLC_M/PLC_M.CLG,1664,MOVE_TO_FIELDDATA,PLC/HMI/SCADA backup candidate
02. Project Backup/CimonPLC/PLC_M/PLC_M.DAM,6077,MOVE_TO_FIELDDATA,PLC/HMI/SCADA backup candidate
02. Project Backup/CimonPLC/PLC_M/PLC_M.FBI,265328,MOVE_TO_FIELDDATA,PLC/HMI/SCADA backup candidate
02. Project Backup/CimonPLC/PLC_M/PLC_M.FBIBUFF,265328,MOVE_TO_FIELDDATA,PLC/HMI/SCADA backup candidate
02. Project Backup/CimonPLC/PLC_M/PLC_M.PAR,12336,MOVE_TO_FIELDDATA,PLC/HMI/SCADA backup candidate
02. Project Backup/CimonPLC/PLC_M/PLC_M.PLC,1584,MOVE_TO_FIELDDATA,PLC/HMI/SCADA backup candidate
02. Project Backup/CimonPLC/PLC_M/PLC_M.PPI,92,MOVE_TO_FIELDDATA,PLC/HMI/SCADA backup candidate
02. Project Backup/CimonPLC/PLC_M/PLC_M.VAR,224,MOVE_TO_FIELDDATA,PLC/HMI/SCADA backup candidate
02. Project Backup/Factory A/PLC_H/Analog_Out.SRC,287648,MOVE_TO_FIELDDATA,PLC/HMI/SCADA backup candidate
02. Project Backup/Factory A/PLC_H/Auto_AHU101.SRC,104384,MOVE_TO_FIELDDATA,PLC/HMI/SCADA backup candidate
02. Project Backup/Factory A/PLC_H/Auto_AHU102.SRC,104384,MOVE_TO_FIELDDATA,PLC/HMI/SCADA backup candidate
02. Project Backup/Factory A/PLC_H/Auto_AHU103.SRC,104384,MOVE_TO_FIELDDATA,PLC/HMI/SCADA backup candidate
02. Project Backup/Factory A/PLC_H/Auto_AHU104.SRC,96128,MOVE_TO_FIELDDATA,PLC/HMI/SCADA backup candidate
02. Project Backup/Factory A/PLC_H/Auto_AHU105.SRC,96128,MOVE_TO_FIELDDATA,PLC/HMI/SCADA backup candidate
02. Project Backup/Factory A/PLC_H/Auto_AHU106.SRC,104384,MOVE_TO_FIELDDATA,PLC/HMI/SCADA backup candidate
02. Project Backup/Factory A/PLC_H/BAK/INFO/PLC_H_20241227183928S.FBI,265328,MOVE_TO_FIELDDATA,PLC/HMI/SCADA backup candidate
02. Project Backup/Factory A/PLC_H/BAK/INFO/PLC_H_20250227082240S.FBI,265328,MOVE_TO_FIELDDATA,PLC/HMI/SCADA backup candidate
